in s,C1 in V,C2 in V
-7.41608E-04,3.331041E+00,6.790161E-03
-7.41592E-04,3.327684E+00,5.874634E-03
-7.41576E-04,3.325700E+00,5.874634E-03
-7.41560E-04,3.326158E+00,3.433228E-03
-7.41544E-04,3.324785E+00,-2.975464E-03
-7.41528E-04,3.324785E+00,5.874634E-03
-7.41512E-04,3.329057E+00,3.433228E-03
-7.41496E-04,3.332109E+00,3.433228E-03
-7.41480E-04,3.324785E+00,-1.449585E-03
-7.41464E-04,3.323716E+00,6.332397E-03
-7.41448E-04,3.333482E+00,9.918213E-04
-7.41432E-04,3.325700E+00,-5.340576E-04
-7.41416E-04,3.335466E+00,6.332397E-03
-7.41400E-04,3.332109E+00,-7.629395E-05
-7.41384E-04,3.324785E+00,-1.449585E-03
-7.41368E-04,3.332109E+00,2.975464E-03
-7.41352E-04,3.328599E+00,3.890991E-03
-7.41336E-04,3.332109E+00,2.365112E-03
-7.41320E-04,3.326158E+00,6.332397E-03
-7.41304E-04,3.336992E+00,-7.629395E-05
-7.41288E-04,3.325700E+00,8.316040E-03
-7.41272E-04,3.326616E+00,4.959106E-03
-7.41256E-04,3.329667E+00,8.773804E-03
-7.41240E-04,1.261644E+00,1.907349E-03
-7.41224E-04,1.770490E-01,4.348755E-03
-7.41208E-04,4.124573E-02,2.975464E-03
-7.41192E-04,1.484802E-02,1.449585E-03
-7.41176E-04,1.728943E-02,6.332397E-03
-7.41160E-04,2.415588E-02,-1.907349E-03
-7.41144E-04,1.240662E-02,-7.629395E-05
-7.41128E-04,2.171448E-02,7.400513E-03
-7.41112E-04,1.393250E-02,5.874634E-03
-7.41096E-04,2.308777E-02,2.975464E-03
-7.41080E-04,2.705505E-02,6.790161E-03
-7.41064E-04,2.125671E-02,-5.340576E-04
-7.41048E-04,2.018860E-02,1.075745E-02
-7.41032E-04,2.751282E-02,3.890991E-03
-7.41016E-04,2.087144E+00,1.029968E-02
-7.41000E-04,3.166398E+00,8.316040E-03
-7.40984E-04,3.315477E+00,5.340576E-04
-7.40968E-04,3.325242E+00,-1.449585E-03
-7.40952E-04,3.332109E+00,-9.918213E-04
-7.40936E-04,3.323716E+00,5.416870E-03
-7.40920E-04,3.329667E+00,-1.449585E-03
-7.40904E-04,3.335923E+00,9.841919E-03
-7.40888E-04,3.339891E+00,1.167297E-02
-7.40872E-04,3.333024E+00,5.416870E-03
-7.40856E-04,3.330583E+00,3.890991E-03
-7.40840E-04,3.333482E+00,5.416870E-03
-7.40824E-04,3.335466E+00,7.858276E-03
-7.40808E-04,3.332109E+00,5.416870E-03
-7.40792E-04,3.332567E+00,3.890991E-03
-7.40776E-04,3.329667E+00,7.858276E-03
-7.40760E-04,3.332567E+00,-5.340576E-04
-7.40744E-04,3.335008E+00,-7.629395E-05
-7.40728E-04,3.330583E+00,1.274109E-02
-7.40712E-04,3.337449E+00,4.348755E-03
-7.40696E-04,3.343705E+00,-2.517700E-03
-7.40680E-04,3.333940E+00,1.365662E-02
-7.40664E-04,3.327226E+00,6.332397E-03
-7.40648E-04,3.335008E+00,4.348755E-03
-7.40632E-04,3.336381E+00,3.433228E-03
-7.40616E-04,3.332567E+00,5.874634E-03
-7.40600E-04,3.330125E+00,-1.449585E-03
-7.40584E-04,3.329057E+00,1.449585E-03
-7.40568E-04,3.334550E+00,7.400513E-03
-7.40552E-04,3.326158E+00,5.340576E-04
-7.40536E-04,3.326616E+00,4.348755E-03
-7.40520E-04,3.334550E+00,3.433228E-03
-7.40504E-04,3.329667E+00,3.433228E-03
-7.40488E-04,3.326158E+00,5.416870E-03
-7.40472E-04,3.323259E+00,1.075745E-02
-7.40456E-04,3.329667E+00,9.841919E-03
-7.40440E-04,3.332567E+00,2.365112E-03
-7.40424E-04,3.325242E+00,6.790161E-03
-7.40408E-04,3.335008E+00,2.365112E-03
-7.40392E-04,3.337449E+00,-7.629395E-05
-7.40376E-04,3.329057E+00,2.365112E-03
-7.40360E-04,3.333482E+00,3.433228E-03
-7.40344E-04,3.323716E+00,1.029968E-02
-7.40328E-04,3.333482E+00,7.400513E-03
-7.40312E-04,3.329667E+00,1.029968E-02
-7.40296E-04,3.330583E+00,5.416870E-03
-7.40280E-04,3.326616E+00,3.433228E-03
-7.40264E-04,3.335923E+00,-5.340576E-04
-7.40248E-04,3.328141E+00,4.959106E-03
-7.40232E-04,3.329667E+00,5.340576E-04
-7.40216E-04,1.262712E+00,4.959106E-03
-7.40200E-04,1.912396E-01,3.433228E-03
-7.40184E-04,2.949646E-02,7.858276E-03
-7.40168E-04,1.820496E-02,-7.858276E-03
-7.40152E-04,1.881531E-02,6.332397E-03
-7.40136E-04,2.308777E-02,7.858276E-03
-7.40120E-04,1.683167E-02,-5.340576E-04
-7.40104E-04,2.171448E-02,1.449585E-03
-7.40088E-04,2.461365E-02,7.400513E-03
-7.40072E-04,2.308777E-02,4.348755E-03
-7.40056E-04,1.439026E-02,1.075745E-02
-7.40040E-04,2.064636E-02,6.790161E-03
-7.40024E-04,2.018860E-02,5.874634E-03
-7.40008E-04,2.263000E-02,3.433228E-03
-7.39992E-04,2.128190E+00,7.707977E-01
-7.39976E-04,3.113145E+00,2.802048E+00
-7.39960E-04,3.304185E+00,3.240891E+00
-7.39944E-04,3.326616E+00,3.306961E+00
-7.39928E-04,3.330583E+00,3.322067E+00
-7.39912E-04,3.333482E+00,3.313828E+00
-7.39896E-04,3.329667E+00,3.326035E+00
-7.39880E-04,3.332109E+00,3.313217E+00
-7.39864E-04,3.334550E+00,3.322525E+00
-7.39848E-04,3.331041E+00,3.320084E+00
-7.39832E-04,3.330125E+00,3.321609E+00
-7.39816E-04,3.337907E+00,3.318100E+00
-7.39800E-04,3.329057E+00,3.317642E+00
-7.39784E-04,3.330583E+00,3.313217E+00
-7.39768E-04,3.340349E+00,3.314743E+00
-7.39752E-04,3.331498E+00,3.317642E+00
-7.39736E-04,3.328599E+00,3.311844E+00
-7.39720E-04,3.332109E+00,3.320694E+00
-7.39704E-04,3.324785E+00,3.322525E+00
-7.39688E-04,3.338365E+00,3.322067E+00
-7.39672E-04,3.329667E+00,3.313828E+00
-7.39656E-04,3.330125E+00,3.315201E+00
-7.39640E-04,3.330125E+00,3.317184E+00
-7.39624E-04,3.336381E+00,3.318710E+00
-7.39608E-04,3.330125E+00,3.314743E+00
-7.39592E-04,3.330125E+00,3.311844E+00
-7.39576E-04,3.332567E+00,3.318100E+00
-7.39560E-04,3.330125E+00,3.314743E+00
-7.39544E-04,3.331041E+00,3.314743E+00
-7.39528E-04,3.325242E+00,3.316727E+00
-7.39512E-04,3.332567E+00,3.313217E+00
-7.39496E-04,3.331041E+00,3.314285E+00
-7.39480E-04,3.325242E+00,3.313828E+00
-7.39464E-04,3.328599E+00,3.309860E+00
-7.39448E-04,3.331498E+00,3.313828E+00
-7.39432E-04,3.338365E+00,3.317642E+00
-7.39416E-04,3.327684E+00,3.313217E+00
-7.39400E-04,3.333940E+00,3.318710E+00
-7.39384E-04,3.337907E+00,3.314285E+00
-7.39368E-04,3.328141E+00,3.310776E+00
-7.39352E-04,3.325700E+00,3.312759E+00
-7.39336E-04,3.327226E+00,3.313828E+00
-7.39320E-04,3.330125E+00,3.313217E+00
-7.39304E-04,3.335008E+00,3.303452E+00
-7.39288E-04,3.332567E+00,3.310776E+00
-7.39272E-04,3.325242E+00,3.311844E+00
-7.39256E-04,3.333940E+00,3.315659E+00
-7.39240E-04,3.325242E+00,3.312759E+00
-7.39224E-04,3.334550E+00,3.315201E+00
-7.39208E-04,3.332109E+00,3.306503E+00
-7.39192E-04,1.271409E+00,3.317184E+00
-7.39176E-04,1.829999E-01,3.319626E+00
-7.39160E-04,3.437927E-02,3.311844E+00
-7.39144E-04,1.439026E-02,3.313828E+00
-7.39128E-04,1.484802E-02,3.316269E+00
-7.39112E-04,2.018860E-02,3.310776E+00
-7.39096E-04,9.965210E-03,3.307419E+00
-7.39080E-04,1.240662E-02,3.315659E+00
-7.39064E-04,1.332214E-02,3.317184E+00
-7.39048E-04,2.064636E-02,3.312302E+00
-7.39032E-04,1.820496E-02,3.319626E+00
-7.39016E-04,1.973083E-02,3.312302E+00
-7.39000E-04,2.507141E-02,3.320694E+00
-7.38984E-04,1.439026E-02,3.307877E+00
-7.38968E-04,2.019243E+00,2.602158E+00
-7.38952E-04,3.222093E+00,5.341339E-01
-7.38936E-04,3.308610E+00,7.377625E-02
-7.38920E-04,3.330583E+00,1.449585E-03
-7.38904E-04,3.330125E+00,4.348755E-03
-7.38888E-04,3.326616E+00,-7.400513E-03
-7.38872E-04,3.327226E+00,-4.959106E-03
-7.38856E-04,3.327684E+00,-6.790161E-03
-7.38840E-04,3.333024E+00,-5.416870E-03
-7.38824E-04,3.331498E+00,5.340576E-04
-7.38808E-04,3.328599E+00,2.975464E-03
-7.38792E-04,3.327684E+00,5.340576E-04
-7.38776E-04,3.326158E+00,1.029968E-02
-7.38760E-04,3.331498E+00,5.416870E-03
-7.38744E-04,3.333482E+00,1.907349E-03
-7.38728E-04,3.337907E+00,-9.918213E-04
-7.38712E-04,3.325242E+00,2.975464E-03
-7.38696E-04,3.330125E+00,4.348755E-03
-7.38680E-04,3.337907E+00,8.316040E-03
-7.38664E-04,3.332567E+00,2.975464E-03
-7.38648E-04,3.336992E+00,-2.517700E-03
-7.38632E-04,3.327684E+00,-2.975464E-03
-7.38616E-04,3.335008E+00,-5.340576E-04
-7.38600E-04,3.331041E+00,-1.449585E-03
-7.38584E-04,3.335923E+00,-9.918213E-04
-7.38568E-04,3.332109E+00,4.959106E-03
-7.38552E-04,3.333482E+00,1.449585E-03
-7.38536E-04,3.330583E+00,3.433228E-03
-7.38520E-04,3.333024E+00,1.907349E-03
-7.38504E-04,3.325242E+00,1.907349E-03
-7.38488E-04,3.331498E+00,4.959106E-03
-7.38472E-04,3.322343E+00,3.433228E-03
-7.38456E-04,3.330583E+00,4.348755E-03
-7.38440E-04,3.326616E+00,-5.340576E-04
-7.38424E-04,3.321733E+00,2.365112E-03
-7.38408E-04,3.320817E+00,2.975464E-03
-7.38392E-04,3.328141E+00,2.365112E-03
-7.38376E-04,3.323259E+00,1.907349E-03
-7.38360E-04,3.329057E+00,5.416870E-03
-7.38344E-04,3.333482E+00,3.890991E-03
-7.38328E-04,3.333482E+00,5.874634E-03
-7.38312E-04,3.333024E+00,7.400513E-03
-7.38296E-04,3.333940E+00,-5.340576E-04
-7.38280E-04,3.326616E+00,-1.449585E-03
-7.38264E-04,3.333940E+00,-9.918213E-04
-7.38248E-04,3.323259E+00,4.348755E-03
-7.38232E-04,3.332567E+00,2.975464E-03
-7.38216E-04,3.326158E+00,-5.340576E-04
-7.38200E-04,3.333482E+00,-1.449585E-03
-7.38184E-04,3.329667E+00,-9.918213E-04
-7.38168E-04,1.270036E+00,5.416870E-03
-7.38152E-04,1.932233E-01,7.858276E-03
-7.38136E-04,3.392151E-02,4.348755E-03
-7.38120E-04,1.576355E-02,7.400513E-03
-7.38104E-04,1.332214E-02,5.874634E-03
-7.38088E-04,2.018860E-02,-7.629395E-05
-7.38072E-04,1.774719E-02,3.890991E-03
-7.38056E-04,2.018860E-02,-3.433228E-03
-7.38040E-04,2.064636E-02,-9.918213E-04
-7.38024E-04,1.774719E-02,-7.629395E-05
-7.38008E-04,2.461365E-02,8.773804E-03
-7.37992E-04,1.286438E-02,1.449585E-03
-7.37976E-04,1.927307E-02,6.332397E-03
-7.37960E-04,1.332214E-02,3.433228E-03
-7.37944E-04,2.074937E+00,9.231567E-03
-7.37928E-04,3.159074E+00,7.858276E-03
-7.37912E-04,3.311509E+00,4.959106E-03
-7.37896E-04,3.326616E+00,3.890991E-03
-7.37880E-04,3.330583E+00,8.773804E-03
-7.37864E-04,3.328599E+00,3.890991E-03
-7.37848E-04,3.331041E+00,3.890991E-03
-7.37832E-04,3.327226E+00,2.975464E-03
-7.37816E-04,3.329667E+00,-9.918213E-04
-7.37800E-04,3.329667E+00,-1.449585E-03
-7.37784E-04,3.324785E+00,7.400513E-03
-7.37768E-04,3.332109E+00,1.449585E-03
-7.37752E-04,3.326616E+00,6.332397E-03
-7.37736E-04,3.326616E+00,5.416870E-03
-7.37720E-04,3.321275E+00,2.975464E-03
-7.37704E-04,3.327684E+00,-2.517700E-03
-7.37688E-04,3.326158E+00,2.365112E-03
-7.37672E-04,3.327684E+00,6.332397E-03
-7.37656E-04,3.326158E+00,4.959106E-03
-7.37640E-04,3.326158E+00,-7.629395E-05
-7.37624E-04,3.329667E+00,1.907349E-03
-7.37608E-04,3.330583E+00,8.316040E-03
-7.37592E-04,3.326616E+00,2.365112E-03
-7.37576E-04,3.323259E+00,9.841919E-03
-7.37560E-04,3.329667E+00,9.231567E-03
-7.37544E-04,3.333024E+00,7.400513E-03
-7.37528E-04,3.321275E+00,6.790161E-03
-7.37512E-04,3.329667E+00,9.231567E-03
-7.37496E-04,3.332109E+00,9.231567E-03
-7.37480E-04,3.325700E+00,-9.918213E-04
-7.37464E-04,3.331041E+00,-5.340576E-04
-7.37448E-04,3.333940E+00,5.340576E-04
-7.37432E-04,3.324785E+00,1.449585E-03
-7.37416E-04,3.331041E+00,-2.517700E-03
-7.37400E-04,3.333940E+00,3.433228E-03
-7.37384E-04,3.331041E+00,-1.449585E-03
-7.37368E-04,3.329667E+00,3.433228E-03
-7.37352E-04,3.333024E+00,2.975464E-03
-7.37336E-04,3.327226E+00,9.918213E-04
-7.37320E-04,3.327684E+00,2.975464E-03
-7.37304E-04,3.330125E+00,5.416870E-03
-7.37288E-04,3.327226E+00,2.365112E-03
-7.37272E-04,3.324785E+00,5.416870E-03
-7.37256E-04,3.331041E+00,1.472473E-02
-7.37240E-04,3.330583E+00,-1.907349E-03
-7.37224E-04,3.330125E+00,1.449585E-03
-7.37208E-04,3.332567E+00,1.228333E-02
-7.37192E-04,3.334550E+00,3.433228E-03
-7.37176E-04,3.330125E+00,1.075745E-02
-7.37160E-04,3.327226E+00,3.890991E-03
-7.37144E-04,1.281633E+00,2.975464E-03
-7.37128E-04,1.868146E-01,1.907349E-03
-7.37112E-04,4.124573E-02,6.332397E-03
-7.37096E-04,2.659729E-02,7.858276E-03
-7.37080E-04,1.530579E-02,8.316040E-03
-7.37064E-04,2.064636E-02,8.773804E-03
-7.37048E-04,2.171448E-02,-9.918213E-04
-7.37032E-04,1.576355E-02,-5.340576E-04
-7.37016E-04,2.125671E-02,9.918213E-04
-7.37000E-04,2.461365E-02,6.790161E-03
-7.36984E-04,1.637390E-02,5.874634E-03
-7.36968E-04,2.064636E-02,1.449585E-03
-7.36952E-04,2.308777E-02,9.918213E-04
-7.36936E-04,2.125671E-02,2.365112E-03
-7.36920E-04,2.118882E+00,7.581329E-01
-7.36904E-04,3.110704E+00,2.799606E+00
-7.36888E-04,3.313493E+00,3.245316E+00
-7.36872E-04,3.329057E+00,3.303452E+00
-7.36856E-04,3.336992E+00,3.315659E+00
-7.36840E-04,3.332109E+00,3.318100E+00
-7.36824E-04,3.334550E+00,3.322067E+00
-7.36808E-04,3.329057E+00,3.314743E+00
-7.36792E-04,3.333024E+00,3.322067E+00
-7.36776E-04,3.332109E+00,3.314285E+00
-7.36760E-04,3.331498E+00,3.323135E+00
-7.36744E-04,3.331498E+00,3.319168E+00
-7.36728E-04,3.317308E+00,3.317184E+00
-7.36712E-04,3.330125E+00,3.311844E+00
-7.36696E-04,3.327226E+00,3.313828E+00
-7.36680E-04,3.327226E+00,3.315659E+00
-7.36664E-04,3.329057E+00,3.312302E+00
-7.36648E-04,3.327684E+00,3.313828E+00
-7.36632E-04,3.330583E+00,3.315201E+00
-7.36616E-04,3.330125E+00,3.315659E+00
-7.36600E-04,3.331041E+00,3.317642E+00
-7.36584E-04,3.330125E+00,3.308334E+00
-7.36568E-04,3.335466E+00,3.314743E+00
-7.36552E-04,3.331041E+00,3.315201E+00
-7.36536E-04,3.340349E+00,3.309860E+00
-7.36520E-04,3.328599E+00,3.312302E+00
-7.36504E-04,3.329057E+00,3.305435E+00
-7.36488E-04,3.326158E+00,3.313217E+00
-7.36472E-04,3.327226E+00,3.315659E+00
-7.36456E-04,3.334550E+00,3.314285E+00
-7.36440E-04,3.329057E+00,3.314743E+00
-7.36424E-04,3.332109E+00,3.306961E+00
-7.36408E-04,3.327226E+00,3.311386E+00
-7.36392E-04,3.329057E+00,3.315659E+00
-7.36376E-04,3.330583E+00,3.322067E+00
-7.36360E-04,3.332567E+00,3.310776E+00
-7.36344E-04,3.334550E+00,3.309860E+00
-7.36328E-04,3.337449E+00,3.314285E+00
-7.36312E-04,3.328141E+00,3.314743E+00
-7.36296E-04,3.329057E+00,3.313217E+00
-7.36280E-04,3.332567E+00,3.317642E+00
-7.36264E-04,3.330125E+00,3.311844E+00
-7.36248E-04,3.343705E+00,3.317184E+00
-7.36232E-04,3.330125E+00,3.311386E+00
-7.36216E-04,3.329057E+00,3.314285E+00
-7.36200E-04,3.333024E+00,3.315201E+00
-7.36184E-04,3.321275E+00,3.323135E+00
-7.36168E-04,3.336992E+00,3.316727E+00
-7.36152E-04,3.338365E+00,3.314743E+00
-7.36136E-04,3.331498E+00,3.314743E+00
-7.36120E-04,1.285142E+00,3.310776E+00
-7.36104E-04,1.887982E-01,3.320084E+00
-7.36088E-04,3.834656E-02,3.311386E+00
-7.36072E-04,1.637390E-02,3.310318E+00
-7.36056E-04,1.728943E-02,3.314285E+00
-7.36040E-04,2.552917E-02,3.309402E+00
-7.36024E-04,1.774719E-02,3.307877E+00
-7.36008E-04,2.018860E-02,3.310318E+00
-7.35992E-04,1.728943E-02,3.315201E+00
-7.35976E-04,1.683167E-02,3.311386E+00
-7.35960E-04,2.018860E-02,3.316727E+00
-7.35944E-04,2.308777E-02,3.310318E+00
-7.35928E-04,1.576355E-02,3.309402E+00
-7.35912E-04,1.927307E-02,3.312759E+00
-7.35896E-04,1.992387E+00,2.626572E+00
-7.35880E-04,3.214311E+00,5.458832E-01
-7.35864E-04,3.309526E+00,8.399963E-02
-7.35848E-04,3.325700E+00,1.411438E-02
-7.35832E-04,3.325242E+00,2.975464E-03
-7.35816E-04,3.328141E+00,-1.449585E-03
-7.35800E-04,3.335466E+00,-9.841919E-03
-7.35784E-04,3.331498E+00,1.449585E-03
-7.35768E-04,3.333024E+00,-5.340576E-04
-7.35752E-04,3.333940E+00,-1.907349E-03
-7.35736E-04,3.323716E+00,-2.975464E-03
-7.35720E-04,3.336381E+00,6.332397E-03
-7.35704E-04,3.331498E+00,7.858276E-03
-7.35688E-04,3.329057E+00,5.340576E-04
-7.35672E-04,3.333940E+00,-5.340576E-04
-7.35656E-04,3.328141E+00,3.890991E-03
-7.35640E-04,3.326158E+00,-1.907349E-03
-7.35624E-04,3.330125E+00,3.890991E-03
-7.35608E-04,3.333940E+00,5.874634E-03
-7.35592E-04,3.330125E+00,-9.918213E-04
-7.35576E-04,3.331041E+00,-5.340576E-04
-7.35560E-04,3.325700E+00,-1.449585E-03
-7.35544E-04,3.333482E+00,-2.975464E-03
-7.35528E-04,3.326158E+00,-5.340576E-04
-7.35512E-04,3.329057E+00,-1.907349E-03
-7.35496E-04,3.328599E+00,-5.340576E-04
-7.35480E-04,3.334550E+00,2.365112E-03
-7.35464E-04,3.325242E+00,4.959106E-03
-7.35448E-04,3.326158E+00,1.449585E-03
-7.35432E-04,3.326158E+00,3.433228E-03
-7.35416E-04,3.330583E+00,5.874634E-03
-7.35400E-04,3.332109E+00,4.348755E-03
-7.35384E-04,3.331498E+00,2.365112E-03
-7.35368E-04,3.330125E+00,2.365112E-03
-7.35352E-04,3.332109E+00,6.332397E-03
-7.35336E-04,3.326616E+00,2.365112E-03
-7.35320E-04,3.328599E+00,1.449585E-03
-7.35304E-04,3.333940E+00,-9.918213E-04
-7.35288E-04,3.326616E+00,4.959106E-03
-7.35272E-04,3.329057E+00,-5.874634E-03
-7.35256E-04,3.325700E+00,3.433228E-03
-7.35240E-04,3.331041E+00,-5.340576E-04
-7.35224E-04,3.327226E+00,2.975464E-03
-7.35208E-04,3.335008E+00,1.029968E-02
-7.35192E-04,3.325242E+00,-9.918213E-04
-7.35176E-04,3.335008E+00,9.918213E-04
-7.35160E-04,3.331041E+00,5.340576E-04
-7.35144E-04,3.328141E+00,-7.629395E-05
-7.35128E-04,3.329057E+00,3.433228E-03
-7.35112E-04,3.326158E+00,5.340576E-04
-7.35096E-04,1.286668E+00,5.416870E-03
-7.35080E-04,1.907819E-01,5.416870E-03
-7.35064E-04,4.170349E-02,-7.629395E-05
-7.35048E-04,2.171448E-02,4.348755E-03
-7.35032E-04,2.415588E-02,-1.907349E-03
-7.35016E-04,1.683167E-02,3.890991E-03
-7.35000E-04,1.637390E-02,2.975464E-03
-7.34984E-04,1.637390E-02,2.975464E-03
-7.34968E-04,2.217224E-02,1.907349E-03
-7.34952E-04,2.217224E-02,-9.918213E-04
-7.34936E-04,2.507141E-02,-7.629395E-05
-7.34920E-04,1.286438E-02,1.449585E-03
-7.34904E-04,2.125671E-02,6.332397E-03
-7.34888E-04,2.018860E-02,5.416870E-03
-7.34872E-04,2.061815E+00,6.332397E-03
-7.34856E-04,3.155565E+00,1.029968E-02
-7.34840E-04,3.316850E+00,7.400513E-03
-7.34824E-04,3.329057E+00,-4.959106E-03
-7.34808E-04,3.337449E+00,4.348755E-03
-7.34792E-04,3.335923E+00,2.365112E-03
-7.34776E-04,3.335923E+00,5.874634E-03
-7.34760E-04,3.335466E+00,-2.517700E-03
-7.34744E-04,3.335008E+00,1.075745E-02
-7.34728E-04,3.336381E+00,4.348755E-03
-7.34712E-04,3.333024E+00,3.433228E-03
-7.34696E-04,3.335466E+00,5.416870E-03
-7.34680E-04,3.327226E+00,3.433228E-03
-7.34664E-04,3.335923E+00,9.841919E-03
-7.34648E-04,3.332567E+00,3.433228E-03
-7.34632E-04,3.336381E+00,5.874634E-03
-7.34616E-04,3.329057E+00,1.449585E-03
-7.34600E-04,3.326616E+00,4.959106E-03
-7.34584E-04,3.330125E+00,5.340576E-04
-7.34568E-04,3.335923E+00,2.975464E-03
-7.34552E-04,3.329667E+00,9.918213E-04
-7.34536E-04,3.327684E+00,4.348755E-03
-7.34520E-04,3.333024E+00,2.975464E-03
-7.34504E-04,3.333482E+00,2.975464E-03
-7.34488E-04,3.327226E+00,2.975464E-03
-7.34472E-04,3.337907E+00,5.340576E-04
-7.34456E-04,3.328599E+00,3.890991E-03
-7.34440E-04,3.327684E+00,5.416870E-03
-7.34424E-04,3.331041E+00,2.365112E-03
-7.34408E-04,3.335923E+00,7.400513E-03
-7.34392E-04,3.328599E+00,2.365112E-03
-7.34376E-04,3.332567E+00,-7.629395E-05
-7.34360E-04,3.326616E+00,2.975464E-03
-7.34344E-04,3.328141E+00,1.029968E-02
-7.34328E-04,3.341874E+00,9.841919E-03
-7.34312E-04,3.329667E+00,-5.340576E-04
-7.34296E-04,3.334550E+00,6.332397E-03
-7.34280E-04,3.336992E+00,1.274109E-02
-7.34264E-04,3.328599E+00,2.365112E-03
-7.34248E-04,3.326616E+00,-6.790161E-03
-7.34232E-04,3.331498E+00,4.959106E-03
-7.34216E-04,3.330125E+00,5.340576E-04
-7.34200E-04,3.333024E+00,2.975464E-03
-7.34184E-04,3.324785E+00,9.918213E-04
-7.34168E-04,3.327226E+00,1.907349E-03
-7.34152E-04,3.335008E+00,3.433228E-03
-7.34136E-04,3.333482E+00,6.790161E-03
-7.34120E-04,3.333482E+00,7.400513E-03
-7.34104E-04,3.323259E+00,7.858276E-03
-7.34088E-04,3.329667E+00,4.959106E-03
-7.34072E-04,1.286668E+00,7.858276E-03
-7.34056E-04,1.854413E-01,6.790161E-03
-7.34040E-04,3.971985E-02,1.564026E-02
-7.34024E-04,2.415588E-02,8.316040E-03
-7.34008E-04,1.820496E-02,-1.449585E-03
-7.33992E-04,2.125671E-02,1.907349E-03
-7.33976E-04,1.637390E-02,7.858276E-03
-7.33960E-04,1.774719E-02,3.890991E-03
-7.33944E-04,1.637390E-02,3.890991E-03
-7.33928E-04,2.552917E-02,5.416870E-03
-7.33912E-04,1.927307E-02,1.449585E-03
-7.33896E-04,1.576355E-02,6.790161E-03
-7.33880E-04,2.659729E-02,8.773804E-03
-7.33864E-04,2.171448E-02,7.400513E-03
-7.33848E-04,2.100419E+00,7.468414E-01
-7.33832E-04,3.107194E+00,2.791367E+00
-7.33816E-04,3.312425E+00,3.236618E+00
-7.33800E-04,3.321733E+00,3.303452E+00
-7.33784E-04,3.329057E+00,3.313828E+00
-7.33768E-04,3.333940E+00,3.319626E+00
-7.33752E-04,3.334550E+00,3.322525E+00
-7.33736E-04,3.332567E+00,3.323135E+00
-7.33720E-04,3.330125E+00,3.318710E+00
-7.33704E-04,3.327684E+00,3.314285E+00
-7.33688E-04,3.330583E+00,3.314285E+00
-7.33672E-04,3.333024E+00,3.313828E+00
-7.33656E-04,3.334550E+00,3.318710E+00
-7.33640E-04,3.334550E+00,3.319626E+00
-7.33624E-04,3.328141E+00,3.317642E+00
-7.33608E-04,3.325242E+00,3.316727E+00
-7.33592E-04,3.328599E+00,3.316269E+00
-7.33576E-04,3.327684E+00,3.318100E+00
-7.33560E-04,3.334550E+00,3.313217E+00
-7.33544E-04,3.333482E+00,3.313217E+00
-7.33528E-04,3.333024E+00,3.313217E+00
-7.33512E-04,3.332567E+00,3.312302E+00
-7.33496E-04,3.331498E+00,3.319168E+00
-7.33480E-04,3.324174E+00,3.312759E+00
-7.33464E-04,3.329667E+00,3.324509E+00
-7.33448E-04,3.332109E+00,3.310776E+00
-7.33432E-04,3.330125E+00,3.320084E+00
-7.33416E-04,3.335466E+00,3.308945E+00
-7.33400E-04,3.333024E+00,3.313217E+00
-7.33384E-04,3.327226E+00,3.308334E+00
-7.33368E-04,3.330583E+00,3.308945E+00
-7.33352E-04,3.335466E+00,3.311844E+00
-7.33336E-04,3.329667E+00,3.313828E+00
-7.33320E-04,3.336381E+00,3.309402E+00
-7.33304E-04,3.328599E+00,3.314285E+00
-7.33288E-04,3.333482E+00,3.307419E+00
-7.33272E-04,3.332109E+00,3.314743E+00
-7.33256E-04,3.332109E+00,3.309402E+00
-7.33240E-04,3.328141E+00,3.313828E+00
-7.33224E-04,3.335466E+00,3.314743E+00
-7.33208E-04,3.335008E+00,3.318710E+00
-7.33192E-04,3.333482E+00,3.306503E+00
-7.33176E-04,3.330125E+00,3.317642E+00
-7.33160E-04,3.337449E+00,3.316727E+00
-7.33144E-04,3.329667E+00,3.311386E+00
-7.33128E-04,3.333940E+00,3.318710E+00
-7.33112E-04,3.331498E+00,3.311386E+00
-7.33096E-04,3.327684E+00,3.310776E+00
-7.33080E-04,3.325700E+00,3.310776E+00
-7.33064E-04,3.335466E+00,3.309402E+00
-7.33048E-04,1.301317E+00,3.313217E+00
-7.33032E-04,1.801007E-01,3.320084E+00
-7.33016E-04,4.033020E-02,3.316269E+00
-7.33000E-04,2.171448E-02,3.312302E+00
-7.32984E-04,1.530579E-02,3.308334E+00
-7.32968E-04,2.217224E-02,3.321609E+00
-7.32952E-04,1.728943E-02,3.306503E+00
-7.32936E-04,1.240662E-02,3.316269E+00
-7.32920E-04,1.927307E-02,3.315201E+00
-7.32904E-04,1.881531E-02,3.315201E+00
-7.32888E-04,2.217224E-02,3.321152E+00
-7.32872E-04,8.439331E-03,3.315659E+00
-7.32856E-04,1.728943E-02,3.320084E+00
-7.32840E-04,2.125671E-02,3.311386E+00
-7.32824E-04,1.994371E+00,2.633438E+00
-7.32808E-04,3.203019E+00,5.507660E-01
-7.32792E-04,3.311509E+00,7.377625E-02
-7.32776E-04,3.326158E+00,1.075745E-02
-7.32760E-04,3.327226E+00,5.340576E-04
-7.32744E-04,3.335008E+00,5.340576E-04
-7.32728E-04,3.337449E+00,-5.874634E-03
