clk,re,en,rst,sig_label,current,e,spike,voltage
1,0,1,0,0,0001100100000,00001011100,0,1111111011101
0,0,1,0,0,0001100100000,00001011100,0,1111111010011
1,0,1,0,0,0001100100000,00001011100,0,1111111010011
0,0,1,0,0,0001100100000,00001011100,0,1111111011111
1,0,1,0,0,0001100100000,00001011100,0,1111111011111
0,0,1,0,0,0001100100000,00001011100,0,1111111010000
1,0,1,0,0,0001100100000,00001011100,0,1111111010000
0,0,1,0,0,0001100100000,00001011100,1,0011101100011
1,0,1,0,0,0001100100000,00001011100,1,0011101100011
0,0,1,0,0,0001100100000,00001011101,1,0011100110101
1,0,1,0,0,0001100100000,00001011101,1,0011100110101
0,0,1,0,0,0001100100000,00001011110,1,0011101101101
1,0,1,0,0,0001100100000,00001011110,1,0011101101101
0,0,1,0,0,0001100100000,00001011111,1,0011100100110
1,0,1,0,0,0001100100000,00001011111,1,0011100100110
0,0,1,0,0,0001100100000,00001100000,0,1111111011101
1,0,1,0,0,0001100100000,00001100000,0,1111111011101
0,0,1,0,0,0001100100000,00001100000,0,1111111010010
1,0,1,0,0,0001100100000,00001100000,0,1111111010010
0,0,1,0,0,0001100100000,00001100000,0,1111111011110
1,0,1,0,0,0001100100000,00001100000,0,1111111011110
0,0,1,0,0,0001100100000,00001100000,0,1111111010000
1,0,1,0,0,0001100100000,00001100000,0,1111111010000
0,0,1,0,0,0001100100000,00001100000,1,0011101100011
1,0,1,0,0,0001100100000,00001100000,1,0011101100011
0,0,1,0,0,0001100100000,00001100001,1,0011100101111
1,0,1,0,0,0001100100000,00001100001,1,0011100101111
0,0,1,0,0,0001100100000,00001100010,1,0011101100111
1,0,1,0,0,0001100100000,00001100010,1,0011101100111
0,0,1,0,0,0001100100000,00001100011,1,0011100100110
1,0,1,0,0,0001100100000,00001100011,1,0011100100110
0,0,1,0,0,0001100100000,00001100100,0,1111111011100
1,0,1,0,0,0001100100000,00001100100,0,1111111011100
0,0,1,0,0,0001100100000,00001100100,0,1111111010010
1,0,1,0,0,0001100100000,00001100100,0,1111111010010
0,0,1,0,0,0001100100000,00001100100,0,1111111011110
1,0,1,0,0,0001100100000,00001100100,0,1111111011110
0,0,1,0,0,0001100100000,00001100100,0,1111111001111
1,0,1,0,0,0001100100000,00001100100,0,1111111001111
0,0,1,0,0,0001100100000,00001100100,1,0011101011101
1,0,1,0,0,0001100100000,00001100100,1,0011101011101
0,0,1,0,0,0001100100000,00001100101,1,0011100101111
1,0,1,0,0,0001100100000,00001100101,1,0011100101111
0,0,1,0,0,0001100100000,00001100110,1,0011101100110
1,0,1,0,0,0001100100000,00001100110,1,0011101100110
0,0,1,0,0,0001100100000,00001100111,1,0011100011111
1,0,1,0,0,0001100100000,00001100111,1,0011100011111
0,0,1,0,0,0001100100000,00001101000,0,1111111011100
1,0,1,0,0,0001100100000,00001101000,0,1111111011100
0,0,1,0,0,0001100100000,00001101000,0,1111111010001
1,0,1,0,0,0001100100000,00001101000,0,1111111010001
0,0,1,0,0,0001100100000,00001101000,0,1111111011101
1,0,1,0,0,0001100100000,00001101000,0,1111111011101
0,0,1,0,0,0001100100000,00001101000,0,1111111001111
1,0,1,0,0,0001100100000,00001101000,0,1111111001111
0,0,1,0,0,0001100100000,00001101000,1,0011101011101
1,0,1,0,0,0001100100000,00001101000,1,0011101011101
0,0,1,0,0,0001100100000,00001101001,1,0011100101000
1,0,1,0,0,0001100100000,00001101001,1,0011100101000
0,0,1,0,0,0001100100000,00001101010,1,0011101100000
1,0,1,0,0,0001100100000,00001101010,1,0011101100000
0,0,1,0,0,0001100100000,00001101011,1,0011100011111
